,id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,actor_names,actor_characters,director_names,genres_list
103,tm131928,The Vampire Bat,MOVIE,"When the villagers of Klineschloss start dying of blood loss, the town fathers suspect a resurgence of vampirism. While police inspector Karl remains skeptical, scientist Dr. von Niemann cares for the vampire's victims one by one, and suspicion falls on simple-minded Herman Gleib because of his fondness for bats. A blood-thirsty mob hounds Gleib to his death, but the vampire attacks don't stop.",1933,Unknown,64,"['horror', 'thriller', 'drama', 'romance', 'scifi']",['US'],0,tt0024727,5.7,2558.0,4.216,5.4,"['Lionel Atwill', 'Fay Wray', 'Melvyn Douglas', 'Maude Eburne', 'George E. Stone', 'Dwight Frye', 'Robert Frazer', 'Rita Carlyle', 'Lionel Belmore', 'William V. Mong', 'Stella Adams', 'Harrison Greene']","['Dr. Otto von Niemann', 'Ruth Bertin', 'Karl Brettschneider', 'Aunt Gussie Schnappmann', 'Kringen', 'Herman Gleib', 'Emil', 'Martha', 'Bürgermeister Gustave Schoen', 'Sauer', 'Georgiana', 'Weingarten']",['Frank R. Strayer'],"[""['horror'"", ""'thriller'"", ""'drama'"", ""'romance'"", ""'scifi']""]"
104,tm53436,Svengali,MOVIE,A music maestro uses hypnotism on a young model he meets in Paris to make her both his muse and wife.,1931,Unknown,81,"['horror', 'fantasy', 'drama', 'romance', 'scifi']",['US'],0,tt0022454,6.8,2027.0,1.237,6.0,"['John Barrymore', 'Marian Marsh', 'Donald Crisp', 'Bramwell Fletcher', 'Carmel Myers', 'Luis Alberni', 'Lumsden Hare', 'Paul Porcasi', 'Ferike Boros', ""Adrienne D'Ambricourt"", ""Yola d'Avril"", 'Rose Dione']","['Svengali', ""Trilby O'Farrell"", 'The Laird', 'Billee', 'Madame Honori', 'Gecko', 'Monsieur Taffy', 'Bonelli', 'Marta (uncredited)', 'Mme. Vinard (uncredited)', 'Maid (uncredited)', ""Trilby's Mother (uncredited)""]",['Archie Mayo'],"[""['horror'"", ""'fantasy'"", ""'drama'"", ""'romance'"", ""'scifi']""]"
105,tm83000,Pot o' Gold,MOVIE,"Jimmy, the owner of a failed music shop, goes to work with his uncle, the owner of a food factory. Before he gets there, he befriends an Irish family who happens to be his uncle's worst enemy because of their love for music and in-house band who constantly practices. Soon, Jimmy finds himself trying to help the band by getting them gigs and trying to reconcile the family with his uncle.",1941,Unknown,86,"['romance', 'comedy']",['US'],0,tt0034055,6.0,1745.0,2.255,6.3,"['James Stewart', 'Paulette Goddard', 'Horace Heidt', 'Charles Winninger', 'Mary Gordon', 'Frank Melton', 'Jed Prouty', 'Charles Arnt', 'Art Carney', 'James Flavin', 'Dick Hogan', 'James Burke', 'Donna Wood', 'Larry Cotton', ""William H. O'Brien"", 'Chuck Hamilton']","[""James Hamilton 'Jimmy' Haskell"", 'Molly McCorkle', 'Horace Heidt', ""Charles 'C.J.' Haskell"", 'Mom McCorkle', 'Jasper Backus', 'J.K. Louderman', 'Parks (butler)', 'Band Member / Radio Announcer', 'Sheriff Bud Connolly', 'Willie McCorkle', 'Lt. Grady', 'Donna McCorkle', 'Larry Cotton, Vocalist', 'Country Club Waiter  (uncredited)', 'Policeman (uncredited)']",['George Marshall'],"[""['romance'"", ""'comedy']""]"
106,tm88304,My Favorite Brunette,MOVIE,"Baby photographer Ronnie Jackson, on death row in San Quentin, tells reporters how he got there: taking care of his private-eye neighbor's office, Ronnie is asked by the irresistible Baroness Montay to find the missing Baron. There follow confusing but sinister doings in a gloomy mansion and a private sanatorium, with every plot twist a parody of thriller cliches.",1947,Unknown,87,"['thriller', 'crime', 'romance', 'comedy']",['US'],0,tt0039645,6.8,3404.0,3.368,6.8,"['Bob Hope', 'Dorothy Lamour', 'Peter Lorre', 'Lon Chaney Jr.', 'John Hoyt', 'Charles Dingle', 'Reginald Denny', 'Frank Puglia', 'Ann Doran', 'Willard Robertson', 'Jack La Rue', 'Charles Arnt', 'Anthony Caruso', 'Jack Chefe', 'Jack Rube Clifford', 'Charles Cooley', 'Bing Crosby', 'Boyd Davis', 'Tom Dillon', 'Mike Donovan', 'Helena Phillips Evans', 'Betty Farrington', 'Budd Fine', 'James Flavin', 'Al Hill', 'Roland Soo Hoo', 'Brandon Hurst', 'Eddie Johnson', 'Richard Keene', 'Alan Ladd', 'George Lloyd', 'Matt McHugh', 'Clarence Muse', 'Garry Owen', 'James Pierce', 'Ted Rand', 'Joe Recht', 'Reginald Simpson', 'Brick Sullivan', 'Ray Teal', 'Harland Tucker', 'John Tyrrell', 'John Westley', 'Jean Wong']","['Ronnie Jackson', 'Baroness Carlotta Montay', 'Kismet', 'Willie', 'Dr. Lundau', 'Major Simon Montague', 'James Collins', 'Baron Montay', 'Miss Rogers', 'Prison Warden', 'Tony', 'Crawford', 'First Man on Death Row (uncredited)', 'Henri - Head Waiter (uncredited)', 'Prison Guard Captain (uncredited)', 'Waiter (uncredited)', 'Harry (uncredited)', 'Mr. Dawson (uncredited)', 'Cop (uncredited)', 'Kelly - Police Detective (uncredited)', 'Mabel (uncredited)', 'Matron (uncredited)', 'Detective (uncredited)', ""Det. Lt. 'Mac' Hennessey (uncredited)"", 'State Trooper (uncredited)', 'Baby Fong (uncredited)', 'Butler (uncredited)', 'Caddy (uncredited)', 'Reporter (uncredited)', 'Sam McCloud (uncredited)', 'George - Prison Guard Sergeant (uncredited)', 'Third Man on Death Row (uncredited)', 'Second Man on Death Row (uncredited)', 'Reporter (uncredited)', 'Detective (uncredited)', 'Waiter Captain (uncredited)', 'Newsboy (uncredited)', 'Assistant Hotel Manager (uncredited)', 'Policeman Leaving Stationhouse (uncredited)', 'State Trooper Sergeant (uncredited)', 'Room Clerk (uncredited)', 'Bell Captain (uncredited)', 'Doctor (uncredited)', 'Mrs. Fong (uncredited)']",['Elliott Nugent'],"[""['thriller'"", ""'crime'"", ""'romance'"", ""'comedy']""]"
107,tm106125,Within Our Gates,MOVIE,"Abandoned by her fiancé, an educated negro woman with a shocking past dedicates herself to helping a near bankrupt school for impoverished negro youths.",1920,Unknown,74,"['drama', 'romance']",['US'],0,tt0011870,6.4,3098.0,4.79,5.7,"['Evelyn Preer', 'Flo Clements', 'James D. Ruffin', 'Jack Chenault', 'Charles D. Lucas', 'Bernice Ladd', 'Mrs. Evelyn', 'William Starks', 'Mattie Edwards', 'E.G. Tatum', 'Grant Edwards', 'Grant Gorman', 'William Smith', 'Ralph Johnson', 'Leigh Whipper', 'Jimmie Cook', 'S.T. Jacks']","['Sylvia Landry', 'Alma Prichard', ""Conrad Drebert - Sylvia's Fiancé"", ""Larry Prichard - Alma's Stepbrother"", 'Dr. V. Vivian', 'Mrs. Geraldine Stratton', 'Mrs. Elena Warwick', 'Jasper Landry', ""Jasper's Wife"", ""Efram - Gridlestone's Servant"", 'Emil Landry', 'Armand Gridlestone', 'Philip Gentry - A Detective', 'Philip Gridlestone', nan, '(uncredited)', 'Rev. Wilson Jacobs (uncredited)']",['Oscar Micheaux'],"[""['drama'"", ""'romance']""]"
108,tm107014,Way Down East,MOVIE,"A naive country girl is tricked into a sham marriage by a wealthy womanizer, then must rebuild her life despite the taint of having borne a child out of wedlock.",1920,Unknown,145,"['romance', 'drama']",['US'],0,tt0011841,7.4,5460.0,5.858,7.0,"['Lillian Gish', 'Richard Barthelmess', 'Lowell Sherman', 'Burr McIntosh', 'Kate Bruce', 'Mrs. David Landau', 'Josephine Bernard', 'Mrs. Morgan Belmont', 'Patricia Fruen', 'Florence Short', 'Vivia Ogden', 'Porter Strong', 'George Neville', 'Edgar Nelson', 'Mary Hay', 'Creighton Hale', 'Emily Fitzroy', 'Carol Dempster', 'Louise Lawson', 'Athole Shearer', 'Edith Shearer', 'Norma Shearer', 'Frank Walsh']","['Anna Moore', 'David Bartlett', 'Lennox Sanderson', 'Squire Bartlett', 'Mother Bartlett', ""Anna Moore's Mother"", 'Mrs. Emma Tremont', 'Diana Tremont', ""Diana's Sister"", 'The Eccentric Aunt', 'Martha Perkins', 'Seth Holcomb', 'Constable Rube Whipple', 'Hi Holler', ""Kate Brewster - the Squire's Niece"", 'Professor Sterling', 'Maria Poole - Landlady', 'Barn Dancer (uncredited)', 'Minor Role (uncredited)', 'Barn Dancer (uncredited)', 'Barn Dancer (uncredited)', 'Barn Dancer (uncredited)', 'Barn Dancer (uncredited)']",['D.W. Griffith'],"[""['romance'"", ""'drama']""]"
109,tm115008,Ghosts on the Loose,MOVIE,"The East Side Kids try to fix up a house for newlyweds, but find the place next door ""haunted"" by mysterious men.",1943,Unknown,67,"['comedy', 'action', 'thriller']",['US'],0,tt0035939,5.0,1367.0,3.019,4.6,"['Leo Gorcey', 'Huntz Hall', 'Bobby Jordan', 'Bela Lugosi', 'Ava Gardner', 'Rick Vallin', 'Sunshine Sammy Morrison', 'Stanley Clements', 'William Benedict', 'Bobby Stone', 'Minerva Urecal', 'Wheeler Oakman', 'Frank Moran', 'Jack Mulhall', 'Harry Depp', 'Tom Herbert', 'Robert F. Hill', 'Eddie Laughton', 'Kay Marvis', 'Ray Miller', 'Blanche Payson', ""'Snub' Pollard""]","['Muggs McGinnis', 'Glimpy', 'Danny', 'Emil', 'Betty', 'Jack', 'Scruno', 'Stash', 'Benny', 'Dave', 'Hilda', 'Tony', 'Monk', 'Lieutenant', 'John G. Elwood', 'Park Central Plaza Desk Clerk', 'Minister at Wedding', 'Wedding Usher', 'Bridesmaid', 'Police Officer Mulligan', 'Mrs. John G. Elwood', 'Flower Delivery Man']",['William Beaudine'],"[""['comedy'"", ""'action'"", ""'thriller']""]"
110,tm64701,My Foolish Heart,MOVIE,"After a long absence, Mary Jane visits her schoolfriend Eloise, and Eloise's daughter Ramona. Eloise drinks too much and is unhappily married to Lew Wengler. Eloise falls asleep and remembers her time with her true love, Walt Dreiser, at the beginning of the Second World War. She recalls the events that lead up to her split with Mary Jane, and how Lew married Eloise rather than Mary Jane.",1950,Unknown,98,"['drama', 'romance']",['US'],0,tt0041672,6.9,1055.0,2.368,7.4,"['Dana Andrews', 'Susan Hayward', 'Kent Smith', 'Lois Wheeler', 'Jessie Royce Landis', 'Robert Keith', 'Gigi Perreau', 'Karin Booth', 'Todd Karns', 'Phillip Pine', 'Martha Mears', 'Edna Holland', 'Jerry Paris', 'Marietta Canty', 'Barbara Woodell', 'Regina Wallace']","['Walt Dreiser', 'Eloise Winters', 'Lewis H. Wengler', 'Mary Jane', 'Martha Winters', 'Henry Winters', 'Ramona', 'Miriam Ball', nan, nan, nan, nan, nan, nan, nan, nan]",['Mark Robson'],"[""['drama'"", ""'romance']""]"
111,tm89053,Terror by Night,MOVIE,"Holmes and Watson board a passenger train bound from London to Edinburgh, to guard the Star of Rhodesia, an enormous diamond worth a fortune belonging to an elderly woman of wealth; but within the first hour of the trip, the woman's son is murdered and the diamond stolen and any of the passengers in their car could be the killer thief.",1946,Unknown,60,"['thriller', 'drama', 'crime']",['US'],0,tt0039017,6.8,6070.0,5.282,6.7,"['Basil Rathbone', 'Nigel Bruce', 'Alan Mowbray', 'Dennis Hoey', 'Renee Godfrey', 'Frederick Worlock', 'Mary Forbes', 'Skelton Knaggs', 'Billy Bevan', 'Geoffrey Steele', 'Janet Murdoch', 'Gerald Hamer', 'Leland Hodgson', 'Harry Cording', 'Charles Knight', 'Boyd Davis', 'Bobby Wissler', 'Gilbert Allen', 'C. Aubrey Smith']","['Sherlock Holmes', 'Dr. John H. Watson', 'Major Duncan-Bleek', 'Inspector Lestrade', 'Vivian Vedder', 'Prof. William Kilbane', 'Lady Margaret Carstairs', ""Sands - Moran's Accomplice"", 'Conductor Taking Tickets', 'Roland Carstairs', 'Mrs. Shallcross (uncredited)', 'Alf Shallcross (uncredited)', 'Senior Conductor (uncredited)', 'Mock the Undertaker (uncredited)', 'Baggage Car Guard (uncredited)', '""Inspector MacDonald"" (uncredited)', 'Mock Jr. (uncredited)', 'Dining Car Steward (uncredited)', 'Elderly gentleman on train station (uncredited)']",['Roy William Neill'],"[""['thriller'"", ""'drama'"", ""'crime']""]"
112,tm84810,Till the Clouds Roll By,MOVIE,"Light bio-pic of American Broadway pioneer Jerome Kern, featuring renditions of the famous songs from his musical plays by contemporary stage artists, including a condensed production of his most famous: 'Showboat'.",1946,Unknown,132,['music'],['US'],0,tt0039035,6.3,2406.0,2.711,5.6,"['June Allyson', 'Lucille Bremer', 'Judy Garland', 'Kathryn Grayson', 'Van Heflin', 'Lena Horne', 'Van Johnson', 'Tony Martin', 'Dinah Shore', 'Frank Sinatra', 'Robert Walker', 'Gower Champion', 'Cyd Charisse', 'Harry Hayden', 'Paul Langton', 'Angela Lansbury', 'Paul Maxey', 'Ray McDonald', 'Mary Nash', ""Virginia O'Brien"", 'Dorothy Patrick', 'Caleb Peterson', 'William Phillips', 'Joan Wells', 'Lyn Wilde', 'Lee Wilde', 'Bess Flowers', 'Russell Hicks', 'Frank McLure', 'Bert Moorhouse', ""Robert Emmett O'Connor"", 'Mary Hatcher', ""'Snub' Pollard"", 'Ray Teal', 'Esther Williams', 'Sally Forrest']","['Jane Witherspoon /  Lou Ellen Carter', 'Sally Hessler', 'Marilyn Miller', 'Magnolia Hawks / Herself', 'James I. Hessler', 'Julie LaVerne / Herself', 'Bandleader in Elite Club', 'Gaylord Ravenal / Himself', 'Una Trance / Herself', 'Frank Sinatra', 'Jerome Kern', 'Dance Specialty', 'Dance Specialty', 'Charles Frohman', 'Oscar Hammerstein II', 'London Specialty', 'Victor Herbert', 'Dance Specialty / George Budd', 'Mrs. Muller', 'Ellie May Shipley / Herself', 'Eva Kern', 'Joe (segment ""Show Boat"")', 'Joe Hennessey', 'Sally Hessler as a Girl', ""Specialty (segment 'The Cat and the Fiddle')"", ""Specialty (segment 'The Cat and the Fiddle')"", 'Backstage Well-Wisher (uncredited)', 'Producer (uncredited)', 'Stage Door Johnny (uncredited)', 'Elite Club Diner (uncredited)', 'Ed (uncredited)', 'Showgirl (uncredited)', 'Show Boat Orchestra Drummer (uncredited)', 'Movie Studio Orchestra Conductor (uncredited)', 'Herself (uncredited)', nan]","['Richard Whorf', 'Vincente Minnelli']","[""['music']""]"
113,tm83280,King of the Zombies,MOVIE,"During World War II, a small plane somewhere over the Caribbean runs low on fuel and is blown off course by a storm. Guided by a faint radio signal, they crash-land on an island. The passenger, his manservant and the pilot take refuge in a mansion owned by a doctor. The quick-witted yet easily-frightened manservant soon becomes convinced the mansion is haunted by zombies and ghosts.",1941,Unknown,67,"['comedy', 'horror']",['US'],0,tt0033787,5.2,2206.0,3.763,5.3,"['Dick Purcell', 'Joan Woodbury', 'Mantan Moreland', 'Henry Victor', 'John Archer', 'Patricia Stacey', 'Guy Usher', 'Marguerite Whitten', 'Leigh Whipper', 'Madame Sul-Te-Wan', 'James Davis', 'Laurence Criner']","[""James 'Mac' McCarthy"", 'Barbara Winslow', ""Jefferson 'Jeff' Jackson"", 'Dr. Miklos Sangre', 'Bill Summers', 'Alyce Sangre', 'Admiral Wainwright', 'Samantha', 'Momba', 'Tahama', 'Lazarus', 'Dr. Couillie']",['Jean Yarbrough'],"[""['comedy'"", ""'horror']""]"
114,tm101000,Our Daily Bread,MOVIE,"John and Mary sims are city-dwellers hit hard by the financial fist of The Depression. Driven by bravery (and sheer desperation) they flee to the country and, with the help of other workers, set up a farming community - a socialist mini-society based upon the teachings of Edward Gallafent. The newborn community suffers many hardships - drought, vicious raccoons and the long arm of the law - but ultimately pull together to reach a bread-based Utopia.",1934,Unknown,80,"['romance', 'drama']",['US'],0,tt0025610,7.0,1968.0,3.615,7.1,"['Karen Morley', 'Tom Keene', 'Barbara Pepper', 'Addison Richards', 'John Qualen', 'Lloyd Ingraham', 'Sidney Bracey', 'Henry Hall', 'Nellie V. Nichols', 'Frank Minor', 'Bud Rae', 'Harry Brown', 'C.E. Anderson', 'Earl Askam', 'Lionel Backus', 'Eddie Baker', 'Jack Baldwin', 'Marion Ballou', 'Harry Bernard', 'Harold Berquist', 'Bonita', 'Harry C. Bradley', 'Lynton Brent', 'Tommy Bupp', 'Henry Burroughs', 'Cy Clegg', 'Billy Engle', 'Florence Enright', 'Alma Ferns', 'Clarence Geldart', 'Harris Gordon', 'Mary Gordon', 'Harrison Greene', 'Frank Hammond', 'Jack Hyam', 'Doris Kemper', 'Billy Kidston', 'Maybelle Lee', 'Sidney Miller', ""Gene O'Brien"", 'Edward Peil Sr.', 'Hal Price', 'Bob Reeves', 'Alex Schumberg', 'Harry Semels', 'Ray Spiker', 'Robert Tucker', 'King Vidor']","['Mary Sims', 'John Sims', 'Sally', 'Louie', 'Chris (as John T. Qualen)', 'Uncle Anthony', 'Rent Collector', 'Frank - the Carpenter', 'Mrs. Cohen (as Nellie Nichols)', 'Plumber', 'Stonemason', 'Little Man', 'Schultz - the Butcher (uncredited)', 'Farmer (uncredited)', 'Barber (uncredited)', 'Deputy Sheriff (uncredited)', 'Motorcyclist (uncredited)', 'Old Lady (uncredited)', 'Chief (uncredited)', 'Father (uncredited)', 'Mother (uncredited)', 'Professor (uncredited)', 'Bully (uncredited)', 'Boy (uncredited)', 'Politician (uncredited)', 'Lawyer (uncredited)', 'Abie Cohen (uncredited)', 'Gossiping Woman #2 (uncredited)', 'Mrs. Hilda Larsen (uncredited)', 'Community Member (uncredited)', 'Cigar Salesman (uncredited)', 'Community Woman in Cottage (uncredited)', 'Sheriff (uncredited)', 'Undertaker (uncredited)', 'Violinist (uncredited)', 'Gossiping Woman #1 (uncredited)', 'Boy (uncredited)', 'Little Girl (uncredited)', ""Cohen's Son (uncredited)"", 'Boy (uncredited)', 'Powerhouse Employee (uncredited)', 'Threatened Bidder at Auction (uncredited)', 'George Hannibal (uncredited)', 'Violinist (uncredited)', 'Italian Shoemaker (uncredited)', 'Ex-Convict (uncredited)', 'Boy (uncredited)', ""Farmer Yelling 'Let It Go!' (uncredited)""]",['King Vidor'],"[""['romance'"", ""'drama']""]"
115,tm105223,Judge Priest,MOVIE,"Judge Priest, a proud Confederate veteran, restores the justice in a small town in the Post-Bellum Kentucky using his common sense and his great sense of humanity.",1934,Unknown,80,"['comedy', 'drama', 'romance']",['US'],0,tt0025335,6.2,2196.0,2.996,6.5,"['Will Rogers', 'Tom Brown', 'Anita Louise', 'Henry B. Walthall', 'David Landau', 'Rochelle Hudson', 'Roger Imhof', 'Frank Melton', 'Charley Grapewin', 'Berton Churchill', 'Brenda Fowler', 'Francis Ford', 'Hattie McDaniel', 'Stepin Fetchit']","[""Judge William Pitman 'Billy' Priest"", 'Jerome Priest', 'Ellie May Gillespie', 'Reverend Ashby Brand', 'Bob Gillis', 'Virginia Maydew', 'Billy Gaynor', 'Fleming ""Flem"" Talley', 'Sergeant Jimmy Bagby', 'Senator Horace Maydew', 'Mrs. Caroline Priest', 'Juror No. 12', 'Aunt Dilsey', 'Jeff Poindexter']",['John Ford'],"[""['comedy'"", ""'drama'"", ""'romance']""]"
116,tm91499,Angel and the Badman,MOVIE,"Notorious shootist and womanizer Quirt Evans' horse collapses as he passes a Quaker family's home. Quirt has been wounded, and the kindly family takes him in to nurse him back to health against the advice of others. The handsome Evans quickly attracts the affections of their beautiful daughter, Penelope. He develops an affection for the family and their faith, but his troubled past follows him.",1947,Unknown,100,"['western', 'romance']",['US'],0,tt0039152,6.8,5913.0,5.926,6.5,"['John Wayne', 'Gail Russell', 'Harry Carey', 'Bruce Cabot', 'Irene Rich', 'Lee Dixon', 'Stephen Grant', 'Tom Powers', 'Paul Hurst', 'Olin Howland', 'John Halloran', 'Joan Barton', 'Craig Woods', 'Marshall Reed', 'Rosemary Bertrand', 'Symona Boniface', 'John Bose', 'Kenne Duncan', 'Louis Faust', 'Paul Fix', 'Pat Flaherty', 'Bert Moorhouse', 'Hank Worden']","['Quirt Evans', ""Penelope 'Penny' Worth"", 'Marshal Wistful McClintock', 'Laredo Stevens', 'Mrs. Worth', 'Randy McCall', 'Johnny Worth', 'Dr. Mangram', 'Frederick Carson', 'Bradley', 'Thomas Worth', 'Lila Neal', 'Ward Withers', 'Nelson', 'Christine Taylor (uncredited)', 'Dance Hall Madam (uncredited)', 'Barfly (uncredited)', 'Gambler (uncredited)', 'Hondo Jeffries (uncredited)', 'Mouse Marr (uncredited)', 'Baker Brother (uncredited)', 'Gambler (uncredited)', 'Townsman (uncredited)']",['James Edward Grant'],"[""['western'"", ""'romance']""]"
117,tm78387,That Uncertain Feeling,MOVIE,A happily married woman sees a psychoanalyst and develops doubts about her husband.,1941,Unknown,84,"['romance', 'comedy']",['US'],0,tt0034274,6.6,2676.0,2.747,6.6,"['Merle Oberon', 'Melvyn Douglas', 'Burgess Meredith', 'Alan Mowbray', 'Olive Blakeney', 'Harry Davenport', 'Sig Ruman', 'Eve Arden', 'Richard Carle', 'Mary Currier', 'Jean Fenwick', 'Bess Flowers', 'Rolfe Sedan', 'Gisela Werbisek']","['Jill Baker', 'Larry Baker', 'Alexander Sebastian', 'Doctor Vengard', 'Margie Stallings', 'Jones', 'Kafka (as Sig Rumann)', 'Sally Aikens', 'Albert', 'Maid (uncredited)', ""Dr. Vengard's Nurse (uncredited)"", ""Woman in Ladies' Room (uncredited)"", 'Art Dealer (uncredited)', 'Hungarian Dinner Guest (uncredited)']",['Ernst Lubitsch'],"[""['romance'"", ""'comedy']""]"
118,tm142928,The Emperor Jones,MOVIE,"Unscrupulously ambitious, Brutus Jones escapes from jail after killing a guard and through bluff and bravado he finds himself the emperor of a Caribbean island.",1933,Unknown,75,"['drama', 'music']",['US'],0,tt0023985,6.4,1077.0,1.946,5.9,"['Paul Robeson', 'Dudley Digges', 'Frank H. Wilson', 'Fredi Washington', 'Ruby Elzy', 'George Haymid Stamper', 'Billie Holiday', 'Moms Mabley', 'Rex Ingram', 'Harold Nicholas']","['Brutus Jones', 'Smithers', 'Jeff (as Frank Wilson)', 'Undine', 'Dolly', 'Lem (as George Stamper)', 'Extra in Nightclub Scene', 'Marcella', 'Court Crier', 'Young Tap Dancer']",['Dudley Murphy'],"[""['drama'"", ""'music']""]"
